Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,is_peak_hours,d_s_ratio,demand_class,supply_class,demand_metric,supply_metric,correction_metric,corrected_cost,Calculated_Fare,group,simulated_price,conversion_prob,conversion,cost,net_revenue
30,11,Rural,Gold,93,3.56,Night,Premium,155,701.141472496938,0,1.5,Low_demand,Medium_supply,0.75,0.5,0.3999999999999999,981.5980614957132,1549.9433391017315,B,1549.9433391017315,3.625244312415603e-225,0,1084.9603373712118,0.0
64,22,Urban,Regular,26,4.24,Evening,Premium,115,388.72966746525947,0,1.0666666666666667,Medium_demand,Medium_supply,1.0666666666666667,1.0,0.0,388.72966746525947,544.2215344513633,A,388.72966746525947,1.0,1,272.1107672256816,116.61890023957784
40,23,Urban,Silver,6,3.96,Night,Economy,178,528.60807288888,0,0.6376811594202898,Medium_demand,Medium_supply,0.6666666666666666,1.0454545454545454,0.2623188405797102,389.94421608759404,643.4079565445302,A,528.60807288888,0.0021803412965779342,0,370.025651022216,0.0
28,18,Urban,Gold,100,3.62,Afternoon,Premium,92,382.03843862699455,1,0.8555555555555554,Low_demand,Medium_supply,0.7,0.8181818181818182,0.04444444444444462,365.05895246579473,591.3955029945874,A,382.03843862699455,1.0,1,267.42690703889616,114.61153158809839
85,19,Rural,Gold,17,3.69,Morning,Economy,164,587.331264277609,1,1.2150747238466537,High_demand,Medium_supply,1.0493827160493827,0.8636363636363636,0.11507472384665363,654.9182473208607,1398.2504580300379,A,587.331264277609,3.8716263292034087e-16,0,411.13188499432624,0.0
92,77,Urban,Gold,100,4.26,Night,Economy,47,167.7398193291184,0,0.5605258938592272,High_demand,High_supply,1.1358024691358024,2.026315789473684,0.3394741061407728,110.79649409815121,184.51380126203026,B,184.51380126203026,1.0,1,129.15966088342117,55.35414037860909
93,56,Suburban,Regular,56,4.65,Evening,Premium,86,304.8360144837103,0,0.7791005291005292,High_demand,High_supply,1.1481481481481481,1.4736842105263157,0.12089947089947084,267.9815016215263,345.5621463409582,B,345.5621463409582,1.0,1,241.8935024386707,103.66864390228747
36,25,Rural,Regular,26,3.57,Afternoon,Economy,122,354.1540979676975,1,0.7919999999999999,Low_demand,Medium_supply,0.9,1.1363636363636365,0.1080000000000001,315.9054553871861,663.4014563130909,A,354.1540979676975,1.0,1,247.90786857738823,106.24622939030928
94,50,Suburban,Regular,88,4.95,Night,Premium,49,250.4603273046531,0,0.8819753086419753,High_demand,High_supply,1.1604938271604939,1.3157894736842106,0.018024691358024758,245.94585720755688,267.95801142763327,A,250.4603273046531,1.0,1,175.32222911325715,75.13809819139595
27,8,Rural,Gold,48,4.18,Afternoon,Economy,167,495.2197782062817,1,0.9281250000000001,Low_demand,Low_supply,0.675,0.7272727272727273,0.0,495.2197782062817,1057.2942264704116,A,495.2197782062817,0.9999742758914799,1,346.6538447443972,148.56593346188453
86,41,Rural,Regular,96,4.5,Morning,Premium,68,301.5483736351267,1,0.9840409515206263,High_demand,High_supply,1.0617283950617284,1.0789473684210527,0.0,301.5483736351267,537.8115243782486,B,537.8115243782486,2.1925969416482866e-05,0,376.468067064774,0.0
22,11,Rural,Regular,39,4.63,Evening,Economy,101,433.03454356764814,0,1.1,Low_demand,Medium_supply,0.55,0.5,0.0,433.03454356764814,627.9000881730899,A,433.03454356764814,1.0,1,303.1241804973537,129.91036307029447
95,56,Rural,Silver,86,3.79,Morning,Premium,147,671.4712089285143,1,0.7958553791887126,High_demand,High_supply,1.1728395061728396,1.4736842105263157,0.10414462081128739,601.5410944889575,1263.8378395212999,A,671.4712089285143,2.07556624852455e-34,0,470.02984624996,0.0
99,89,Urban,Silver,63,4.84,Afternoon,Economy,16,49.71329085631081,1,0.5218476903870163,High_demand,High_supply,1.2222222222222223,2.3421052631578947,0.37815230961298374,30.914095100534855,54.6846199419419,B,54.6846199419419,1.0,1,38.279233959359324,16.405385982582573
22,8,Rural,Regular,4,4.84,Morning,Economy,122,408.129769999122,1,0.7562500000000001,Low_demand,Low_supply,0.55,0.7272727272727273,0.14374999999999993,349.4611155617482,733.8683426796713,B,733.8683426796713,5.858293992527831e-48,0,513.7078398757699,0.0
100,85,Suburban,Silver,59,4.46,Evening,Economy,110,329.4837131421355,0,0.5519244734931009,High_demand,High_supply,1.2345679012345678,2.236842105263158,0.3480755265068991,214.79849621473858,362.4320844563491,A,329.4837131421355,1.0,1,230.63859919949485,98.84511394264067
61,38,Rural,Silver,100,4.34,Evening,Premium,78,383.3178042225475,0,0.5885964912280701,Medium_demand,Medium_supply,1.0166666666666666,1.7272727272727273,0.3114035087719299,263.95129501289455,421.6495846448023,B,421.6495846448023,1.0,1,295.15470925136157,126.49487539344074
33,18,Suburban,Gold,7,4.01,Night,Economy,105,313.06815696851334,0,1.0083333333333333,Low_demand,Medium_supply,0.825,0.8181818181818182,0.0,313.06815696851334,405.4232632742248,B,405.4232632742248,1.0,1,283.7962842919573,121.62697898226747
39,22,Rural,Gold,63,3.87,Evening,Premium,170,706.6896358975697,0,0.975,Low_demand,Medium_supply,0.975,1.0,0.0,706.6896358975697,1186.5318986720197,A,706.6896358975697,4.672532737458075e-42,0,494.68274512829873,0.0
37,5,Urban,Silver,75,3.88,Evening,Premium,26,142.6153122038585,0,2.035,Low_demand,Low_supply,0.925,0.45454545454545453,0.935,275.9606291144662,259.4029913675982,B,259.4029913675982,1.0,1,181.58209395731873,77.82089741027946
95,53,Suburban,Silver,6,4.01,Afternoon,Premium,158,708.8224028092762,1,0.8409037968786398,High_demand,High_supply,1.1728395061728396,1.394736842105263,0.059096203121360213,666.9336901158887,1398.0597479054318,A,708.8224028092762,1.608525323111432e-42,0,496.17568196649336,0.0
28,6,Suburban,Gold,54,4.03,Afternoon,Premium,168,593.065918046481,1,1.2833333333333334,Low_demand,Low_supply,0.7,0.5454545454545454,0.18333333333333335,701.7946696883358,1439.907213533043,B,1439.907213533043,2.840392466489311e-201,0,1007.93504947313,0.0
66,17,Urban,Gold,84,4.47,Night,Economy,139,604.3834014812801,0,1.423529411764706,Medium_demand,Medium_supply,1.1,0.7727272727272727,0.32352941176470584,799.9192078428707,1111.8876989015903,A,604.3834014812801,7.674832192082143e-20,0,423.068381036896,0.0
60,11,Suburban,Gold,18,4.29,Evening,Economy,26,100.2582627032478,0,2.0,Medium_demand,Medium_supply,1.0,0.5,0.8999999999999999,190.4906991361708,180.0137106836814,A,100.2582627032478,1.0,1,70.18078389227345,30.07747881097434
94,34,Suburban,Gold,99,4.54,Afternoon,Premium,155,685.7612504810801,1,0.7509077705156137,High_demand,Medium_supply,1.1604938271604939,1.5454545454545454,0.14909222948438627,583.5195767528552,1168.060312765028,A,685.7612504810801,1.6371689661417387e-37,0,480.03287533675604,0.0
63,12,Urban,Silver,54,4.47,Evening,Premium,140,446.41301231617626,0,1.9250000000000003,Medium_demand,Medium_supply,1.05,0.5454545454545454,0.8250000000000002,814.7037474770218,1213.9085837407624,B,1213.9085837407624,3.375648906660087e-152,0,849.7360086185337,0.0
38,8,Suburban,Silver,59,4.44,Night,Premium,75,291.107936848218,0,1.30625,Low_demand,Low_supply,0.95,0.7272727272727273,0.20624999999999982,351.1489488231629,416.81380225309437,A,291.107936848218,1.0,1,203.7755557937526,87.3323810544654
35,21,Suburban,Silver,13,4.14,Morning,Premium,36,193.64239387562827,1,0.9166666666666666,Low_demand,Medium_supply,0.875,0.9545454545454546,0.0,193.64239387562827,289.7374318364088,B,289.7374318364088,1.0,1,202.81620228548616,86.92122955092265
83,64,Suburban,Gold,78,4.01,Evening,Economy,109,304.52612995371493,0,0.6084104938271606,High_demand,High_supply,1.0246913580246915,1.6842105263157894,0.2915895061728394,215.72950610378527,334.97874294908644,A,304.52612995371493,1.0,1,213.16829096760043,91.3578389861145
62,14,Rural,Silver,33,4.23,Morning,Premium,85,386.834933294766,1,1.623809523809524,Medium_demand,Medium_supply,1.0333333333333334,0.6363636363636364,0.523809523809524,589.4627554967864,1071.3485581154093,A,386.834933294766,1.0,1,270.7844533063362,116.0504799884298
88,48,Urban,Gold,52,4.52,Night,Economy,92,230.83258579661484,0,0.8600823045267489,High_demand,High_supply,1.0864197530864197,1.263157894736842,0.03991769547325108,221.61828093148247,263.72575430846416,B,263.72575430846416,1.0,1,184.6080280159249,79.11772629253926
68,11,Rural,Silver,89,3.66,Evening,Economy,93,333.9106726820272,0,2.2666666666666666,Medium_demand,Medium_supply,1.1333333333333333,0.5,1.1666666666666665,723.4731241443923,965.1131476086193,A,333.9106726820272,1.0,1,233.73747087741904,100.17320180460817
84,64,Urban,Regular,34,4.13,Evening,Premium,99,353.8098038704909,0,0.6157407407407407,High_demand,High_supply,1.037037037037037,1.6842105263157894,0.2842592592592593,253.23609110360132,389.19078425754003,A,353.8098038704909,1.0,1,247.6668627093436,106.14294116114729
40,10,Urban,Regular,60,3.87,Night,Premium,79,293.19813425701705,0,0.7333333333333333,Medium_demand,Low_supply,0.6666666666666666,0.9090909090909091,0.16666666666666674,244.33177854751418,322.5179476827188,B,322.5179476827188,1.0,1,225.76256337790312,96.75538430481566
93,20,Urban,Regular,38,4.78,Afternoon,Premium,144,447.083068843808,1,1.262962962962963,High_demand,Medium_supply,1.1481481481481481,0.9090909090909091,0.16296296296296298,519.9410504331693,1065.8791533879971,A,447.083068843808,0.9999999999999991,1,312.9581481906656,134.1249206531424
57,44,Urban,Gold,78,3.53,Evening,Economy,153,584.888884974888,0,0.8204545454545454,Medium_demand,High_supply,0.95,1.1578947368421053,0.07954545454545459,538.3636327609764,802.1618128138549,A,584.888884974888,1.3129535493967998e-15,0,409.4222194824216,0.0
67,16,Suburban,Gold,24,4.52,Evening,Premium,150,488.1872511532145,0,1.5354166666666667,Medium_demand,Medium_supply,1.1166666666666667,0.7272727272727273,0.43541666666666656,700.7521167595099,1082.662020393443,A,488.1872511532145,0.999999235711497,1,341.73107580725014,146.45617534596437
68,16,Urban,Silver,91,4.49,Night,Economy,77,246.7577555097292,0,1.5583333333333333,Medium_demand,Medium_supply,1.1333333333333333,0.7272727272727273,0.45833333333333326,359.8550601183551,410.2347685349248,A,246.7577555097292,1.0,1,172.73042885681045,74.02732665291876
38,22,Urban,Gold,60,3.6,Morning,Premium,104,312.1731588463509,1,0.95,Low_demand,Medium_supply,0.95,1.0,0.0,312.1731588463509,526.0117726561012,B,526.0117726561012,0.007939443085369756,0,368.20824085927086,0.0
49,28,Urban,Silver,61,3.9,Evening,Premium,172,576.281119337865,0,0.6416666666666667,Medium_demand,Medium_supply,0.8166666666666667,1.2727272727272727,0.2583333333333333,427.40849684224986,700.9499348212898,B,700.9499348212898,8.239722876643218e-41,0,490.66495437490283,0.0
98,59,Urban,Regular,55,4.6,Morning,Economy,100,381.391205400882,1,0.7792425193555138,High_demand,High_supply,1.2098765432098766,1.5526315789473684,0.12075748064448621,335.3353642967077,615.3403934844587,A,381.391205400882,1.0,1,266.97384378061736,114.41736162026461
47,9,Suburban,Gold,38,4.06,Morning,Economy,141,543.7702542024564,1,0.9574074074074074,Medium_demand,Low_supply,0.7833333333333333,0.8181818181818182,0.0,543.7702542024564,1069.867975143333,B,1069.867975143333,6.4029190656046105e-121,0,748.9075826003331,0.0
27,11,Urban,Regular,97,4.78,Evening,Premium,137,472.5224037960476,0,1.35,Low_demand,Medium_supply,0.675,0.5,0.25,590.6530047450595,880.0729770701388,A,472.5224037960476,0.999999999696835,1,330.7656826572333,141.75672113881433
59,29,Urban,Regular,68,4.4,Night,Premium,88,286.05897011629656,0,0.7459770114942529,Medium_demand,Medium_supply,0.9833333333333333,1.3181818181818181,0.15402298850574714,241.99931265010835,300.0791476861344,B,300.0791476861344,1.0,1,210.05540338029405,90.02374430584032
56,20,Urban,Regular,74,4.05,Evening,Economy,25,88.95619552388446,0,1.0266666666666666,Medium_demand,Medium_supply,0.9333333333333333,0.9090909090909091,0.0,88.95619552388446,97.85181507627291,A,88.95619552388446,1.0,1,62.269336866719115,26.686858657165345
50,39,Urban,Gold,62,3.95,Morning,Premium,135,646.9811778631195,1,0.811965811965812,Medium_demand,High_supply,0.8333333333333334,1.0263157894736843,0.08803418803418805,590.0247151965372,1082.6953523856457,A,646.9811778631195,4.3159785393529887e-29,0,452.8868245041836,0.0
93,37,Urban,Gold,37,4.75,Night,Economy,76,292.9246564000302,0,0.6826826826826826,High_demand,Medium_supply,1.1481481481481481,1.6818181818181819,0.2173173173173174,229.26705589507867,322.21712204003325,A,292.9246564000302,1.0,1,205.04725948002113,87.87739692000906
46,22,Rural,Regular,97,3.51,Morning,Economy,100,395.769846813748,1,0.7666666666666667,Medium_demand,Medium_supply,0.7666666666666667,1.0,0.1333333333333333,343.0005339052483,680.3415590010601,A,395.769846813748,1.0,1,277.0388927696236,118.73095404412442
56,19,Suburban,Silver,16,4.46,Evening,Premium,86,279.6798100890559,0,1.080701754385965,Medium_demand,Medium_supply,0.9333333333333333,0.8636363636363636,0.0,279.6798100890559,348.9005630860971,A,279.6798100890559,1.0,1,195.7758670623391,83.90394302671677
37,16,Suburban,Gold,8,4.5,Evening,Economy,46,192.50297743378897,0,1.271875,Low_demand,Medium_supply,0.925,0.7272727272727273,0.171875,225.58942668022144,224.46147954682036,A,192.50297743378897,1.0,1,134.75208420365226,57.75089323013671
85,58,Urban,Regular,85,4.1,Night,Premium,92,351.77029329216225,0,0.6875266070668369,High_demand,High_supply,1.0493827160493827,1.5263157894736843,0.21247339293316314,277.0284655432826,357.36672055083454,B,357.36672055083454,1.0,1,250.15670438558416,107.21001616525038
27,7,Urban,Regular,89,3.6,Morning,Premium,120,555.4019371049674,1,1.0607142857142857,Low_demand,Low_supply,0.675,0.6363636363636364,0.0,555.4019371049674,1074.7027482981118,A,555.4019371049674,3.3209224506295214e-09,0,388.78135597347716,0.0
44,16,Rural,Silver,31,3.96,Night,Premium,122,395.3781570382596,0,1.0083333333333333,Medium_demand,Medium_supply,0.7333333333333333,0.7272727272727273,0.0,395.3781570382596,591.090344772198,B,591.090344772198,5.910435424363524e-17,0,413.76324134053857,0.0
75,51,Suburban,Regular,68,3.65,Afternoon,Premium,66,261.5103067801241,1,0.9313725490196079,Medium_demand,High_supply,1.25,1.3421052631578947,0.0,261.5103067801241,446.98649186392714,A,261.5103067801241,1.0,1,183.05721474608686,78.45309203403724
21,11,Urban,Gold,46,3.84,Morning,Economy,103,397.5648404411393,1,1.05,Low_demand,Medium_supply,0.525,0.5,0.0,397.5648404411393,675.8602287499369,B,675.8602287499369,2.3124537485853122e-35,0,473.10216012495584,0.0
42,29,Suburban,Silver,67,4.59,Morning,Premium,153,735.2764383329761,1,0.5310344827586206,Medium_demand,Medium_supply,0.7,1.3181818181818181,0.3689655172413794,463.9847869480504,965.3203492454188,B,965.3203492454188,3.225570392423656e-98,0,675.7242444717931,0.0
25,15,Suburban,Silver,100,4.9,Night,Premium,94,289.4570095389695,0,0.9166666666666667,Low_demand,Medium_supply,0.625,0.6818181818181818,0.0,289.4570095389695,369.4918726764945,B,369.4918726764945,1.0,1,258.64431087354615,110.84756180294835
67,46,Suburban,Regular,92,4.72,Morning,Economy,32,97.6750013649232,1,0.9224637681159421,Medium_demand,High_supply,1.1166666666666667,1.2105263157894737,0.0,97.6750013649232,152.29974587825652,A,97.6750013649232,1.0,1,68.37250095544624,29.302500409476963
29,6,Suburban,Silver,24,4.37,Afternoon,Economy,50,197.46392160702555,1,1.3291666666666668,Low_demand,Low_supply,0.725,0.5454545454545454,0.22916666666666674,242.71607030863558,387.4355272301595,A,197.46392160702555,1.0,1,138.2247451249179,59.239176482107666
100,70,Urban,Gold,42,4.9,Night,Premium,167,762.8822843495781,0,0.6701940035273368,High_demand,High_supply,1.2345679012345678,1.8421052631578947,0.2298059964726632,587.5673608032816,910.7294092450866,B,910.7294092450866,2.3061020724310244e-86,0,637.5105864715606,0.0
37,10,Suburban,Gold,27,4.26,Afternoon,Economy,143,512.44939271165,1,1.0175,Low_demand,Low_supply,0.925,0.9090909090909091,0.0,512.44939271165,1008.2441801601716,A,512.44939271165,0.8758004752427311,1,358.714574898155,153.73481781349506
31,14,Urban,Gold,37,4.3,Night,Premium,103,484.4661863877365,0,1.217857142857143,Low_demand,Medium_supply,0.775,0.6363636363636364,0.11785714285714288,541.5639869262911,676.954983657864,B,676.954983657864,1.3376732654093052e-35,0,473.8684885605048,0.0
49,12,Suburban,Silver,30,4.37,Afternoon,Premium,84,353.01840875622844,1,1.4972222222222222,Medium_demand,Medium_supply,0.8166666666666667,0.5454545454545454,0.39722222222222214,493.2451655677303,861.329370372649,A,353.01840875622844,1.0,1,247.11288612935988,105.90552262686856
42,19,Rural,Regular,56,4.84,Evening,Premium,144,539.7316715337728,0,0.8105263157894737,Medium_demand,Medium_supply,0.7,0.8636363636363636,0.08947368421052637,491.4398903965405,805.46998035993,B,805.46998035993,1.6583381532645747e-63,0,563.8289862519509,0.0
61,5,Rural,Regular,48,4.15,Morning,Economy,29,114.16365482248573,1,2.236666666666667,Medium_demand,Low_supply,1.0166666666666666,0.45454545454545453,1.1366666666666667,243.9296758040445,402.4839650766734,B,402.4839650766734,1.0,1,281.73877555367136,120.74518952300207
24,7,Suburban,Gold,85,4.36,Night,Economy,169,521.4080460440558,0,0.9428571428571428,Low_demand,Low_supply,0.6,0.6363636363636364,0.0,521.4080460440558,826.1710489568065,A,521.4080460440558,0.07405013607298494,0,364.98563223083903,0.0
20,10,Rural,Regular,18,4.28,Evening,Premium,123,450.3878805106937,0,0.55,Low_demand,Low_supply,0.5,0.9090909090909091,0.35,292.75212233195094,453.765789614524,B,453.765789614524,0.9999999999999745,1,317.6360527301668,136.12973688435721
22,9,Urban,Silver,36,4.51,Evening,Premium,10,82.69156896202661,0,0.6722222222222223,Low_demand,Low_supply,0.55,0.8181818181818182,0.22777777777777775,63.856267142898325,90.96072585822928,A,82.69156896202661,1.0,1,57.88409827341862,24.807470688607985
98,87,Suburban,Regular,59,4.26,Afternoon,Economy,13,34.57409278115731,1,0.5284518234709806,High_demand,High_supply,1.2098765432098766,2.289473684210526,0.3715481765290194,21.728151653173178,38.031502059273045,B,38.031502059273045,1.0,1,26.62205144149113,11.409450617781914
30,14,Urban,Silver,64,4.45,Afternoon,Economy,147,535.1718879088473,1,1.1785714285714286,Low_demand,Medium_supply,0.75,0.6363636363636364,0.07857142857142851,577.2211076731139,1131.353371039303,B,1131.353371039303,2.850978450483191e-134,0,791.9473597275121,0.0
32,13,Urban,Regular,75,4.56,Evening,Premium,111,333.4011668412356,0,1.353846153846154,Low_demand,Medium_supply,0.8,0.5909090909090909,0.25384615384615383,418.03377073170304,581.0669413170672,A,333.4011668412356,1.0,1,233.38081678886488,100.0203500523707
22,12,Urban,Silver,49,4.88,Night,Premium,35,179.8388198801664,0,1.0083333333333335,Low_demand,Medium_supply,0.55,0.5454545454545454,0.0,179.8388198801664,197.82270186818306,A,179.8388198801664,1.0,1,125.88717391611647,53.95164596404993
62,8,Urban,Silver,13,4.2,Night,Premium,65,241.9912178461052,0,1.4208333333333334,Medium_demand,Low_supply,1.0333333333333334,0.7272727272727273,0.3208333333333333,319.6300669050639,351.59307359557033,A,241.9912178461052,1.0,1,169.39385249227362,72.59736535383158
51,27,Urban,Gold,8,4.31,Night,Economy,92,369.3803924019288,0,0.6925925925925925,Medium_demand,Medium_supply,0.85,1.2272727272727273,0.20740740740740748,292.7681628667139,406.3184316421217,B,406.3184316421217,1.0,1,284.4229021494852,121.89552949263651
85,74,Suburban,Regular,82,3.92,Evening,Premium,177,704.3001292247022,0,0.5388722055388722,High_demand,High_supply,1.0493827160493827,1.9473684210526316,0.36112779446112786,449.9577769190982,782.7015529507713,A,704.3001292247022,1.543217480797185e-41,0,493.01009045729154,0.0
28,9,Urban,Silver,26,3.95,Night,Premium,114,466.9720738288303,0,0.8555555555555554,Low_demand,Low_supply,0.7,0.8181818181818182,0.04444444444444462,446.21775943643775,602.3939752391909,B,602.3939752391909,2.0752351178295143e-19,0,421.6757826674336,0.0
93,70,Suburban,Silver,21,3.81,Evening,Economy,12,41.12164471941277,0,0.6232804232804233,High_demand,High_supply,1.1481481481481481,1.8421052631578947,0.2767195767195767,29.742480598644054,45.233809191354055,B,45.233809191354055,1.0,1,31.663666433947835,13.57014275740622
36,9,Suburban,Silver,53,4.46,Night,Premium,127,404.02979977887577,0,1.0999999999999999,Low_demand,Low_supply,0.9,0.8181818181818182,0.0,404.02979977887577,580.5908222822445,A,404.02979977887577,1.0,1,282.820859845213,121.20893993366275
80,22,Rural,Gold,17,4.4,Morning,Economy,141,423.75441798529033,1,1.3333333333333333,Medium_demand,Medium_supply,1.3333333333333333,1.0,0.23333333333333317,522.6304488485247,1063.5529634067477,A,423.75441798529033,1.0,1,296.6280925897032,127.12632539558712
60,24,Rural,Regular,18,4.16,Morning,Premium,45,165.72466245477892,1,0.9166666666666667,Medium_demand,Medium_supply,1.0,1.0909090909090908,0.0,165.72466245477892,281.7319261731242,B,281.7319261731242,1.0,1,197.2123483211869,84.51957785193727
97,45,Urban,Silver,90,3.71,Morning,Premium,151,578.8213877560842,1,1.0112482853223594,High_demand,High_supply,1.1975308641975309,1.1842105263157894,0.0,578.8213877560842,1163.4309893897293,B,1163.4309893897293,3.086225203278505e-141,0,814.4016925728105,0.0
53,14,Suburban,Silver,24,3.99,Afternoon,Premium,161,707.4493979183783,1,1.388095238095238,Medium_demand,Medium_supply,0.8833333333333333,0.6363636363636364,0.28809523809523796,911.2622006520062,1955.7964981493685,A,707.4493979183783,3.195745060219034e-42,0,495.2145785428648,0.0
79,22,Rural,Silver,53,3.96,Evening,Premium,126,542.8095730212775,0,1.3166666666666667,Medium_demand,Medium_supply,1.3166666666666667,1.0,0.21666666666666656,660.4183138425542,980.0607777423504,A,542.8095730212775,1.8015863016655655e-06,0,379.96670111489425,0.0
44,24,Urban,Silver,55,4.08,Afternoon,Premium,137,513.9900766589533,1,0.6722222222222223,Medium_demand,Medium_supply,0.7333333333333333,1.0909090909090908,0.22777777777777775,396.9145591977473,758.1068080676974,A,513.9900766589533,0.7654700839297608,1,359.79305366126727,154.19702299768602
34,12,Suburban,Regular,3,4.83,Night,Premium,62,298.3556200090825,0,1.5583333333333333,Low_demand,Medium_supply,0.85,0.5454545454545454,0.45833333333333326,435.1019458465786,522.1223350158944,A,298.3556200090825,1.0,1,208.84893400635772,89.50668600272476
55,12,Urban,Silver,96,4.66,Morning,Premium,48,183.2701656673754,1,1.6805555555555556,Medium_demand,Medium_supply,0.9166666666666666,0.5454545454545454,0.5805555555555555,289.6686785131572,422.91627062920946,A,183.2701656673754,1.0,1,128.2891159671628,54.98104970021262
49,29,Suburban,Regular,35,4.8,Evening,Premium,160,468.3069201504469,0,0.6195402298850575,Medium_demand,Medium_supply,0.8166666666666667,1.3181818181818181,0.2804597701149425,336.96566898181584,572.841637269087,B,572.841637269087,5.423454012440126e-13,0,400.9891460883608,0.0
72,54,Rural,Regular,68,3.85,Afternoon,Economy,74,220.4983368386397,1,0.8444444444444444,Medium_demand,High_supply,1.2,1.4210526315789473,0.05555555555555558,208.24842923649302,381.82349500511,B,381.82349500511,1.0,1,267.27644650357695,114.54704850153303
72,27,Urban,Gold,76,3.97,Morning,Premium,70,265.94661511348426,1,0.9777777777777777,Medium_demand,Medium_supply,1.2,1.2272727272727273,0.0,265.94661511348426,408.22805419919837,B,408.22805419919837,1.0,1,285.75963793943885,122.46841625975952
99,6,Suburban,Gold,49,4.32,Afternoon,Economy,113,311.4894374116108,1,2.240740740740741,High_demand,Low_supply,1.2222222222222223,0.5454545454545454,1.1407407407407408,666.8181289774484,1211.9419494165124,B,1211.9419494165124,9.024153786987906e-152,0,848.3593645915587,0.0
21,10,Rural,Regular,22,4.42,Morning,Economy,151,647.8477765247827,1,0.5775,Low_demand,Low_supply,0.525,0.9090909090909091,0.3225,438.9168685955403,987.5629543399657,A,647.8477765247827,2.7983354106603805e-29,0,453.49344356734787,0.0
50,25,Urban,Silver,89,4.74,Afternoon,Economy,107,383.9141419544756,1,0.7333333333333333,Medium_demand,Medium_supply,0.8333333333333334,1.1363636363636365,0.16666666666666674,319.92845162872965,563.0740748665642,A,383.9141419544756,1.0,1,268.7398993681329,115.1742425863427
61,35,Rural,Silver,4,4.77,Morning,Premium,115,557.916185756397,1,0.6390476190476191,Medium_demand,Medium_supply,1.0166666666666666,1.5909090909090908,0.26095238095238094,412.32662871139433,811.2526419896684,A,557.916185756397,9.447057908207207e-10,0,390.5413300294779,0.0
24,5,Rural,Silver,57,4.96,Night,Premium,70,228.7960083986281,0,1.32,Low_demand,Low_supply,0.6,0.45454545454545453,0.21999999999999997,279.1311302463263,344.4478147239666,B,344.4478147239666,1.0,1,241.1134703067766,103.33434441718998
31,17,Rural,Silver,71,4.46,Evening,Premium,55,237.76862211931405,0,1.0029411764705882,Low_demand,Medium_supply,0.775,0.7727272727272727,0.0,237.76862211931405,269.6296174833021,B,269.6296174833021,1.0,1,188.74073223831147,80.88888524499066
35,20,Suburban,Regular,62,3.55,Afternoon,Economy,117,297.0874038526085,1,0.9625,Low_demand,Medium_supply,0.875,0.9090909090909091,0.0,297.0874038526085,582.0684959982232,A,297.0874038526085,1.0,1,207.96118269682592,89.12622115578256
74,30,Urban,Regular,97,3.9,Evening,Economy,179,794.3231511066332,0,0.9044444444444446,Medium_demand,Medium_supply,1.2333333333333334,1.3636363636363635,0.0,794.3231511066332,1342.4061253702102,A,794.3231511066332,4.3669308036266336e-61,0,556.0262057746432,0.0
94,61,Urban,Regular,12,4.95,Evening,Premium,133,563.8497971641384,0,0.7229305808540781,High_demand,High_supply,1.1604938271604939,1.605263157894737,0.1770694191459219,464.00924109473857,696.0138616421079,B,696.0138616421079,9.722261037786291e-40,0,487.2097031494755,0.0
44,11,Rural,Silver,31,3.92,Afternoon,Premium,110,339.2870734791633,1,1.4666666666666666,Medium_demand,Medium_supply,0.7333333333333333,0.5,0.3666666666666665,463.69233375485646,912.3146666626801,B,912.3146666626801,1.0438647966165975e-86,0,638.620266663876,0.0
84,37,Urban,Gold,3,3.83,Evening,Premium,69,248.9476553705649,0,0.6166166166166166,High_demand,Medium_supply,1.037037037037037,1.6818181818181819,0.2833833833833834,178.4000265062937,273.8424209076214,A,248.9476553705649,1.0,1,174.2633587593954,74.68429661116949
27,12,Suburban,Regular,39,4.51,Morning,Premium,55,279.2686999169939,1,1.2375000000000003,Low_demand,Medium_supply,0.675,0.5454545454545454,0.13750000000000018,317.66814615558064,532.0941448105976,A,279.2686999169939,1.0,1,195.48808994189574,83.78060997509817
59,36,Suburban,Regular,43,3.74,Evening,Premium,25,145.04223833476908,0,0.6009259259259259,Medium_demand,Medium_supply,0.9833333333333333,1.6363636363636365,0.29907407407407416,101.66386520316684,159.546462168246,B,159.546462168246,1.0,1,111.6825235177722,47.8639386504738
82,20,Urban,Regular,59,3.99,Night,Premium,45,241.8259564507362,0,1.1135802469135803,High_demand,Medium_supply,1.0123456790123457,0.9090909090909091,0.013580246913580174,245.11001264944986,254.91441315542784,A,241.8259564507362,1.0,1,169.27816951551532,72.54778693522087
24,10,Urban,Gold,24,4.09,Morning,Premium,97,430.60985477056624,1,0.66,Low_demand,Low_supply,0.6,0.9090909090909091,0.24,327.26348962563037,539.9847578822902,A,430.60985477056624,1.0,1,301.42689833939636,129.18295643116988
84,67,Suburban,Regular,48,4.87,Night,Economy,81,219.99370680056552,0,0.5881702598120508,High_demand,High_supply,1.037037037037037,1.763157894736842,0.3118297401879492,151.3931263659613,241.99307748062208,A,219.99370680056552,1.0,1,153.99559476039585,65.99811204016967
